max_episodes, 1000
episodes, 1000
melee, 4656
range, 2370
buff, 259
health, 660
magic, 10
win, 572
draw, 9
loot, 3830
episode_reward, 35840
0, 1925
1, 1697
2, 1639
3, 1898
4, 2192
5, 1999
6, 2051
7, 1702
8, 1131
9, 435
10, 558
11, 253
12, 750
13, 252
14, 184
15, 195
16, 391
17, 2
18, 5
win_rate, 57.71947
