max_episodes, 1000
episodes, 1000
melee, 5073
range, 1953
buff, 157
health, 544
magic, 0
win, 587
draw, 4
loot, 2436
episode_reward, 1306
0, 1421
1, 1534
2, 1297
3, 1654
4, 1572
5, 1334
6, 1300
7, 1420
8, 714
9, 298
10, 467
11, 276
12, 533
13, 293
14, 186
15, 138
16, 248
17, 32
18, 503
win_rate, 58.93574
