max_episodes, 1000
episodes, 1000
melee, 4316
range, 2875
buff, 273
health, 555
magic, 0
win, 613
draw, 5
loot, 2124
episode_reward, 1889
0, 1348
1, 1658
2, 1013
3, 1008
4, 911
5, 822
6, 1011
7, 1085
8, 839
9, 375
10, 791
11, 2471
12, 398
13, 252
14, 786
15, 118
16, 1583
17, 0
18, 0
win_rate, 61.60804
